,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,生源省市
738,d1fd9a0e51b021bbe630,1,0,0,1,1,0,1,0,168,48,1,1,1,1,0,0,0,0.884,0,1,0,0,0,4,0,1,0,0,0,0.029239766,-0.245308061,0,0.114285714,0.230769231,0.068965517,山西省
739,7515f5b4e156f9ae29b6,1,0,0,1,1,0,1,0,165,55,1,1,1,1,0,0,0,0.898666667,1,0,0,0,0,1,0,1,0,0,0,0.003370787,-0.260532626,0,0.057142857,0.256410256,0,河南省
740,ecc69a3880242c6e3dc3,1,0,0,0,1,0,1,0,183,75,1,1,1,1,0,0,1,0.897333333,1,0,0,0,0,2,0,1,0,0,0,0.00141844,-0.260985299,0,0.171428571,0.256410256,0.034482759,河南省
741,53676de96fa00fff59fc,0,0,1,0,1,0,1,0,170,58,1,1,1,1,0,0,0,0.914666667,0,0,0,0,0,4,0,1,0,0,0,0.000666667,-0.262244893,0,0.085714286,0.179487179,0.172413793,湖北省
742,cfd92011b33eda1e4984,1,0,0,1,1,0,1,0,155,45,0,1,1,1,0,0,0,0.929333333,1,0,0,0,0,2,0,1,0,0,0,0.027272727,-0.25672924,0,0.028571429,0.051282051,0.137931034,河北省
743,8a44900a1b2a7a6e75e8,0,1,0,0,1,0,1,0,171,64,1,1,1,1,0,0,0,0.924,1,0,0,0,0,1,0,1,0,0,0,0.066863324,0.151543926,0,0.142857143,0.564102564,0.724137931,广东省
744,954f0c6f7653ab899ff2,0,1,0,0,1,0,1,0,174,54,1,1,1,1,0,0,0,0.924,0,1,0,0,0,2,0,1,0,0,0,0.02739726,-0.262245872,0,0,0.051282051,0,广东省
745,ecf500c54dca0abbbc1a,0,1,0,0,1,1,0,0,172,65,1,1,1,1,0,0,1,0.906666667,1,0,0,0,0,2,0,1,0,0,0,0.001282051,-0.262209361,0,0.142857143,0.179487179,0.137931034,北京市
746,0a480fdaf0bc21b98cfe,1,0,0,0,0,0,1,0,156,49,0,1,1,0,1,0,1,0.878666667,0,0,1,0,0,2,0,0,0,1,0,0.076,1.18E-15,0,0.228571429,0.128205128,0,贵州省
747,8008171abae79d9dc916,0,1,0,1,1,0,1,0,164,53,1,1,1,1,0,0,0,0.933333333,0,1,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.128205128,0,北京市
748,8f7324d096249b3aef68,0,1,0,0,1,0,1,0,163,68,1,1,1,1,0,0,0,0.922666667,0,0,0,0,1,5,0,1,0,0,0,0.000326797,-0.262225185,0,0,0.102564103,0.206896552,重庆市
749,6d1bf862bebbc95d2e09,1,0,0,1,1,0,1,0,170,52,1,1,1,0,1,0,1,0.846666667,0,0,0,1,0,1,0,1,0,0,0,0.004,-0.258689456,0,0.028571429,0.128205128,0,吉林省
750,52fe94cd20952f76cf01,0,0,1,0,1,0,1,0,184,89,1,1,1,1,0,0,1,0.874666667,1,0,0,0,0,5,0,1,0,0,0,0.004530011,4.340714709,0,0.057142857,0.153846154,0.068965517,湖南省
751,53a0a80338d7b8f4cfb3,0,0,1,1,1,0,1,0,158,52,0,1,1,1,0,0,0,0.941333333,0,0,0,0,0,0,1,0,0,0,0,0.226229508,0.876377574,0,0,0.025641026,0,山东省
752,ca065db021401a796593,1,0,0,0,1,0,1,0,171,66,1,1,1,1,0,0,1,0.88,1,0,0,0,0,0,0,0,1,0,0,0.005154639,-0.261931154,0,0,0.153846154,0,甘肃省
753,6d0326fcabf954061d0c,0,1,0,0,1,0,1,0,178,63,1,1,1,1,0,0,0,0.934666667,0,1,0,0,0,1,0,1,0,0,0,0.016666667,-0.183673765,0,0.085714286,0.128205128,0.206896552,广东省
754,717f554d8cc710cb7133,0,1,0,0,1,0,1,0,172,55,1,1,1,1,0,0,1,0.926666667,0,0,0,1,0,0,1,0,0,0,0,0.000474046,-0.261240229,0,0.257142857,0.256410256,0,广东省
755,60123356a227537acdee,0,1,0,0,1,0,1,0,185,60,0,1,1,1,0,0,1,0.908641358,0,0,0,0,0,0,1,0,0,0,0,0.001858736,-0.262211525,0,0.142857143,0.717948718,0.172413793,浙江省
756,55b550b8c500a0931f42,0,1,0,1,1,0,1,0,165,48,1,0,1,1,0,0,0,0.930666667,1,0,0,0,0,0,1,0,0,0,0,0.004683841,-0.262135113,0,0.085714286,0.051282051,0,北京市
757,921f3daed56290692e8a,1,0,0,0,1,0,1,0,170,56,1,1,1,1,0,0,1,0.914666667,1,0,0,0,0,4,0,1,0,0,0,0.034820457,-0.245612039,0,0,0.025641026,0.103448276,广西壮族自治区
758,3b6800bb4a018aecd139,1,0,0,0,1,0,1,0,176,67,1,0,1,1,0,0,0,0.877333333,1,0,0,0,0,1,0,1,0,0,0,0.000902527,-0.261802831,0,0,0.025641026,0,新疆维吾尔自治区
759,85ee332708472f3cccbe,1,0,0,0,1,0,1,0,172,64,1,1,1,1,0,0,1,0.866666667,0,0,0,0,1,5,0,1,0,0,0,0.285714286,-0.210008635,0,0.057142857,0.230769231,0.034482759,山西省
760,5c1dced09266c8b1eee0,1,0,0,0,1,0,1,0,184,79,1,1,1,1,0,0,1,0.921333333,1,0,0,0,0,5,0,1,0,0,0,0.211428571,0.085262796,0,0.057142857,0.076923077,0.172413793,河北省
761,8b2cee30a82ce8f6053e,0,1,0,0,1,0,1,0,173,76,0,1,1,1,0,0,0,0.864195926,1,0,0,0,0,5,0,1,0,0,0,0.001574803,-0.240672618,0,0.057142857,0.025641026,0,浙江省
762,8a04a9c080d20ef7cf63,0,0,1,0,1,0,1,0,172,65,1,1,1,1,0,0,1,0.936,0,1,0,0,0,3,0,1,0,0,0,0.531309298,0.307446969,0,0.028571429,0.256410256,0.137931034,陕西省
763,060cba9a802efcba5430,1,0,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.893333333,0,0,1,0,0,0,0,0,1,0,0,0.003460208,-0.261756949,0,0.028571429,0.076923077,0,河北省
764,985d430149688b33f5a4,0,1,0,0,1,0,1,0,191,82,1,1,1,1,0,0,1,0.902666667,0,0,0,0,1,1,0,1,0,0,0,0.001030928,-0.260514511,0,0.2,0.307692308,0,安徽省
765,c12f6a839738e55fdc0b,1,0,0,1,1,0,1,0,165,55,1,1,1,0,1,0,1,0.797333333,0,0,1,0,0,1,0,1,0,0,0,0.016666667,-0.252410788,0,0.085714286,0.179487179,0,山西省
766,2f09e35749430d5cc6b8,1,0,0,0,1,0,1,0,167,60,1,1,1,1,0,0,0,0.870666667,1,0,0,0,0,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.153846154,0.206896552,山西省
767,4ab363e925336d6198c1,0,1,0,0,1,0,1,0,175,63,1,1,1,1,0,0,1,0.909333333,0,0,1,0,0,2,0,1,0,0,0,0.042857143,-0.262245872,0,0,0.307692308,0,重庆市
768,093b2da4556f1190c1f4,1,0,0,0,1,0,1,0,184,78,1,1,1,1,0,0,1,0.876,0,1,0,0,0,4,0,1,0,0,0,0.003225806,-0.257248416,0,0.028571429,0.102564103,0,广西壮族自治区
769,76aa460e8d99588bea2d,0,0,1,1,1,0,1,0,174,59,1,1,1,1,0,0,1,0.917333333,0,1,0,0,0,2,0,1,0,0,0,0.014213198,-0.258125024,0,0.228571429,0.384615385,0,湖南省
770,7f676e9078bdf32f1f12,0,0,1,1,1,0,1,0,158,48,1,1,1,0,1,0,0,0.868,0,1,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.076923077,0,陕西省
771,0d31474a2269f817bb21,0,1,0,0,1,0,1,0,173,55,0,1,1,1,0,0,1,0.907407037,0,1,0,0,0,0,1,0,0,0,0,0.000787402,-0.262205556,0,0,0.205128205,0,浙江省
772,e73fa30d75e6e033002d,0,1,0,1,1,0,1,0,162,54,1,1,1,1,0,0,0,0.907405432,0,0,1,0,0,2,0,1,0,0,0,0.076821192,-0.258995168,0,0.114285714,0.230769231,0,浙江省
773,fe8fcc686ce847b964d2,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.865333333,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.076923077,0.137931034,吉林省
774,3357a83abcb2192a7317,1,0,0,1,1,0,1,0,168,47,1,1,1,0,1,0,1,0.877333333,0,0,1,0,0,3,0,1,0,0,0,0.04172851,-0.259983671,0,0.314285714,0.179487179,0,贵州省
775,960d082d1004bb3cbd2f,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.887654074,1,0,0,0,0,5,0,1,0,0,0,0.002228826,-0.258960287,0,0,0.051282051,0.275862069,浙江省
776,259100d163559ad1c956,0,0,1,0,1,0,1,0,179,76,1,1,1,1,0,0,1,0.932,0,0,0,0,1,4,0,1,0,0,0,0.015384615,1.363498556,0,0.257142857,0.487179487,0.034482759,陕西省
777,b31960bf94f3212bbe35,0,1,0,0,1,0,1,0,175,60,1,1,1,0,1,0,1,0.86,0,0,0,0,0,1,0,1,0,0,0,0.002040816,-0.132414829,0,0.285714286,0.153846154,0,四川省
778,d8d52323f4923930e9f2,1,0,0,0,1,0,1,0,173,49,0,1,1,1,0,0,1,0.889333333,0,0,0,0,0,0,0,0,1,0,0,0.00297619,-0.259601055,0,0,0.102564103,0.068965517,江西省
779,2ba3944727c83e434e2c,0,0,1,1,1,0,1,0,165,55,1,1,1,0,1,0,1,0.98,0,1,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.128205128,0,海南省
780,9c17e2f330d237af8bb1,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.597916667,0,0,0,0,1,2,0,1,0,0,0,0.009940358,-0.162999567,0,0.085714286,0.256410256,0,江苏省
781,babe64fe895f42309991,1,0,0,0,1,0,1,0,173,60,1,1,1,0,1,0,1,0.818666667,0,0,0,1,0,1,0,1,0,0,0,0.000689655,-0.255223207,0,0.085714286,0.128205128,0,黑龙江省
782,f99729a8f6ce1e246f47,0,1,0,1,0,0,1,0,168,54,1,1,1,1,0,0,1,0.904,0,0,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0,0.051282051,0,北京市
783,5264c3d86da84385852f,1,0,0,0,0,0,1,0,177,52,1,1,1,1,0,0,1,0.898666667,0,0,0,0,1,5,0,1,0,0,0,0.134177215,0.07128948,0,0.114285714,0.153846154,0.172413793,辽宁省
784,0c935d45b48342327e10,0,1,0,0,1,0,1,0,180,78,1,1,1,1,0,0,1,0.926666667,0,0,0,0,0,0,1,0,0,0,0,0.011956522,-0.251448596,0,0,0.102564103,0.034482759,安徽省
785,c7d5208fd97b1919a1b5,0,0,1,1,1,0,1,0,165,55,0,1,1,1,0,0,1,0.908,1,0,0,0,0,3,0,0,0,1,0,0.082882883,-0.138719364,0,0,0.025641026,0,山东省
786,898e12c341494e92d9c5,0,0,1,0,1,0,1,0,172,69,1,1,1,1,0,0,1,0.862666667,1,0,0,0,0,3,0,1,0,0,0,0.009355509,0.026940186,0,0.114285714,0.102564103,0,湖南省
787,84348c784b2b5fede15e,0,1,0,1,1,0,1,0,162,45,1,1,1,0,1,0,1,0.786363636,0,0,0,1,0,2,0,1,0,0,0,0.04172851,1.18E-15,0,0.228571429,0.205128205,0,上海市
788,f6cd9f742abcc9719363,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.884,0,0,0,0,1,2,0,1,0,0,0,0.022916667,-0.260923637,0,0.057142857,0.153846154,0,内蒙古自治区
789,1fad179c28eba8e4e082,0,1,0,0,1,0,1,0,175,65,1,1,1,1,0,0,1,0.909333333,0,0,0,0,1,1,0,1,0,0,0,0.030704815,-0.251186507,0,0.171428571,0.205128205,0,安徽省
790,9370691d3dcdb813fef6,0,0,1,0,1,0,1,0,170,55,1,1,1,1,0,0,1,0.837333333,0,0,1,0,0,5,0,1,0,0,0,0.008333333,-0.115763909,0,0.571428571,0.384615385,0,湖南省
791,152ce7dbce41d8654a6d,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.92716037,0,1,0,0,0,5,0,1,0,0,0,0.004545455,-0.260837805,0,0.028571429,0.102564103,0.413793103,浙江省
792,19a28331461bfa0ba163,0,0,1,1,0,0,1,0,163,54,0,1,1,0,1,0,0,0.836,0,0,0,1,0,1,0,0,0,1,0,0.00045208,-0.262225231,0,0.114285714,0.076923077,0,湖南省
793,648948a4b6dab8f6a983,0,0,1,0,1,0,1,0,186,68,1,1,1,1,0,0,1,0.936,1,0,0,0,0,1,0,1,0,0,0,0.019174898,18.39352772,0,0,0.256410256,0,山东省
794,9486b5c1b4b7a2e64a42,0,1,0,0,1,0,1,0,181,63,1,1,1,1,0,0,1,0.798484848,0,0,0,0,1,2,0,1,0,0,0,0.044530494,-0.224771179,0,0.028571429,0.153846154,0.034482759,上海市
795,0c0c89f232f50715aa9c,0,1,0,1,1,0,1,0,163,51,1,1,1,1,0,0,1,0.6125,1,0,0,0,0,4,0,1,0,0,0,0.007092199,-0.258396771,0,0.028571429,0.153846154,0.034482759,江苏省
796,71a9ffca29771a07b773,0,1,0,0,1,0,1,0,182,86,1,1,1,0,0,1,0,0.88888679,1,0,0,0,0,5,0,1,0,0,0,0.84,0.969461241,0,0,0.051282051,0.24137931,浙江省
797,3421dfbd7ec8fbeb197a,0,0,1,0,1,0,1,0,175,65,1,1,1,1,0,0,1,0.928,1,0,0,0,0,1,0,1,0,0,0,0.452903226,2.492823998,0,0.057142857,0.256410256,0,山东省
798,eddeb00c863c211cad3d,0,1,0,1,1,0,1,0,168,51,1,1,1,1,0,0,0,0.888,0,0,0,0,1,2,0,1,0,0,0,0.015488867,-0.261345439,0,0.228571429,0.333333333,0,北京市
799,e3182d28dec0c1d009c0,1,0,0,1,1,0,1,0,166,55,1,1,1,1,0,0,0,0.852,1,0,0,0,0,5,0,1,0,0,0,0.086206897,-0.209285032,0,0.114285714,0.307692308,0,广西壮族自治区
800,e67c47085a15a6c063ee,1,0,0,1,1,0,1,0,168,59,0,1,1,0,1,0,0,0.813333333,0,0,0,1,0,0,0,0,1,0,0,0.005333333,-0.255016997,0,0,0.102564103,0,甘肃省
801,a11c05595c1ce2b549d7,0,1,0,0,1,0,1,0,170,75,1,1,1,1,0,0,1,0.854314815,1,0,0,0,0,4,0,1,0,0,0,0.002392344,-0.262120778,0,0.028571429,0.025641026,0.034482759,浙江省
802,ee989bffe64105db76a1,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.874666667,1,0,0,0,0,5,0,1,0,0,0,0.037142857,-0.257729221,0,0,0.051282051,0.034482759,北京市
803,09f73a39d4a0bf9ece0a,0,1,0,1,1,0,1,0,159,50,1,1,1,1,0,0,1,0.877777654,1,0,0,0,0,4,0,1,0,0,0,0.012315271,-0.261356994,0,0,0,0,浙江省
804,0abcb8360b5f7657cc2e,0,0,1,1,1,0,1,0,163,52,1,1,1,1,0,0,1,0.864,0,0,1,0,0,4,0,1,0,0,0,0.05125,-0.223249681,0,0.028571429,0.205128205,0.103448276,山东省
805,2d449709d8eed184e692,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.869333333,0,0,0,1,0,2,0,1,0,0,0,0.006666667,-0.191633028,0,0.285714286,0.333333333,0,内蒙古自治区
806,384f4ee7d555197739ea,0,1,0,1,1,0,1,0,163,46,1,1,1,1,0,0,0,0.763636364,0,0,0,0,1,2,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.025641026,0,上海市
807,9258089c4154f118ad95,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.775296049,1,0,0,0,0,5,0,1,0,0,0,0.019393939,-0.217698466,0,0,0.025641026,0.137931034,浙江省
808,8dc9aced11a73d68a84c,0,1,0,0,1,0,1,0,182,85,1,1,1,1,0,0,1,0.908641481,0,0,0,0,0,4,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.230769231,0.24137931,浙江省
809,9ef7d1a8e18ca6e43c9e,0,1,0,1,1,0,1,0,158,43,1,1,1,1,0,0,1,0.893333333,1,0,0,0,0,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.171428571,0.153846154,0,北京市
810,2f1c97540bb53e469966,0,1,0,1,0,0,1,0,163,48,0,1,1,1,0,0,0,0.897333333,0,0,0,0,1,0,1,0,0,0,0,0.017222222,-0.260726169,0,0.028571429,0.102564103,0,福建省
811,aff4635a7170c5e528df,1,0,0,0,1,0,1,0,180,76,1,1,1,1,0,0,1,0.933333333,0,0,0,0,0,3,0,1,0,0,0,0.000380952,-0.262160258,0,0.114285714,0.282051282,0,新疆维吾尔自治区
812,6935e2f7599d3278ae45,1,0,0,0,1,0,1,0,172,60,1,1,1,1,0,0,1,0.910666667,1,0,0,0,0,5,0,1,0,0,0,0.014344262,-0.259373251,0,0.057142857,0.128205128,0.103448276,辽宁省
813,ee91c2558239ce87e838,1,0,0,0,1,0,1,0,176,75,1,1,1,1,0,0,0,0.92,0,1,0,0,0,3,0,1,0,0,0,0.00110011,-0.260927178,0,0.028571429,0.025641026,0,辽宁省
814,373ac1b850d8fa561fd2,0,0,1,0,1,0,1,0,181,68,1,1,1,1,0,0,0,0.905333333,1,0,0,0,0,5,0,1,0,0,0,0.283333333,-0.262245872,0,0.085714286,0.179487179,0.137931034,湖南省
815,f591a1be8e1ea1a27406,0,0,1,1,1,0,1,0,167,56,1,1,1,1,0,0,0,0.913333333,1,0,0,0,0,5,0,1,0,0,0,0.002985075,3.565213613,0,0.057142857,0.230769231,0.034482759,湖南省
816,dbe009c52c905ad0bf32,1,0,0,0,1,0,1,0,172,63,1,1,1,1,0,0,0,0.945333333,1,0,0,0,0,2,0,1,0,0,0,0.002051282,-0.262230248,0,0.114285714,0.487179487,0.275862069,青海省
817,a4eeb77d342051b60c36,1,0,0,0,0,0,1,0,176,67,1,1,1,1,0,0,0,0.832,0,0,0,0,1,5,0,1,0,0,0,0.071428571,0.172165872,0,0,0.025641026,0.137931034,河南省
818,a3566f8b5924ca7f1a73,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.936,0,0,0,0,0,2,0,1,0,0,0,0.009868421,2.356599395,0,0.085714286,0.230769231,0.068965517,北京市
819,47dfa334531cb590a740,1,0,0,1,0,0,1,0,165,55,1,1,1,0,1,0,0,0.841333333,0,0,1,0,0,0,1,0,0,0,0,0.000995025,-0.262235643,0,0.142857143,0.153846154,0,广西壮族自治区
820,8067a1a6e9bf5e7d02eb,0,0,1,0,1,0,1,0,176,63,1,1,1,1,0,0,0,0.866315789,0,0,0,0,1,4,0,1,0,0,0,0.006044325,-0.255773623,0,0,0.102564103,0.172413793,海南省
821,9f4db024f9219e32c682,0,0,1,1,1,0,1,0,175,51,1,1,1,1,0,0,0,0.948,0,0,0,0,0,2,0,1,0,0,0,0.000952381,-0.262200035,0,0.228571429,0.282051282,0.172413793,山东省
822,0ec0e9d15055f50ad407,0,1,0,0,1,1,0,0,168,67,1,1,1,1,0,0,0,0.908641111,1,0,0,0,0,3,0,1,0,0,0,0.002159827,-0.26214257,0,0,0.128205128,0.275862069,浙江省
823,7c746dd9493c50752bf0,0,1,0,0,1,0,1,0,180,74,1,1,1,1,0,0,0,0.902666667,0,0,1,0,0,0,1,0,0,0,0,0.013322231,-0.259698068,0,0.057142857,0.205128205,0,天津市
824,5b3c993dcc30495ec7cb,0,0,1,0,1,0,1,0,174,62,0,1,1,1,0,0,1,0.92,0,1,0,0,0,3,0,1,0,0,0,0.070934256,-0.185498375,0,0,0.282051282,0,山东省
825,5a40743649733bacf359,0,1,0,1,1,0,1,0,168,56,1,1,1,1,0,0,1,0.654166667,0,0,0,1,0,1,0,1,0,0,0,0.057297297,-0.249088157,0,0.085714286,0.307692308,0.068965517,江苏省
826,f1aca312ba5408c07011,0,1,0,0,0,0,1,0,172,57,1,1,1,1,0,0,1,0.917333333,0,0,1,0,0,0,1,0,0,0,0,0.017313019,-0.174417985,0,0.171428571,0.282051282,0,四川省
827,f792be87647a817da3f4,1,0,0,1,1,0,1,0,172,65,1,1,1,0,1,0,1,0.850666667,0,0,0,0,0,1,0,1,0,0,0,0.004255319,-0.234163161,0,0.085714286,0.358974359,0,新疆维吾尔自治区
828,e64c595732b5858a6549,0,1,0,1,1,0,1,0,163,50,0,1,1,0,1,0,1,0.841333333,0,0,0,1,0,0,1,0,0,0,0,0.066666667,-0.23167302,0,0.114285714,0.102564103,0,福建省
829,17b549a0588fee0bae68,0,0,1,0,1,0,1,0,165,52,0,1,1,1,0,0,1,0.905333333,0,0,0,0,0,0,1,0,0,0,0,0.045283019,-0.241214206,0,0.057142857,0.102564103,0,湖南省
830,41b5d12926a83cc72f5e,1,0,0,1,1,0,1,0,163,50,1,0,1,0,1,0,1,0.818666667,0,0,0,1,0,0,1,0,0,0,0,0.003239741,-0.257340551,0,0,0,0,山西省
831,7d66f03e3471ec327d49,1,0,0,1,0,0,1,0,163,60,1,1,1,0,1,0,1,0.822666667,0,0,0,1,0,2,0,1,0,0,0,0.039310345,-0.252628599,0,0.114285714,0.205128205,0,辽宁省
832,c0b090ab9a72ff7f1693,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.878666667,0,0,0,1,0,0,1,0,0,0,0,0.03909465,-0.262245872,0,0,0.102564103,0,天津市
833,fb7d1f5908db987f139d,0,1,0,0,1,0,1,0,177,65,1,1,1,1,0,0,0,0.579166667,1,0,0,0,0,5,0,1,0,0,0,0.003745318,-0.257873496,0,0,0.333333333,0,江苏省
834,45c78eb3794041cc9dc6,1,0,0,1,1,0,1,0,168,56,1,1,1,1,0,0,0,0.878666667,1,0,0,0,0,5,0,1,0,0,0,0.005899705,-0.262147991,0,0.057142857,0.205128205,0.172413793,吉林省
835,ff811042a735737ad3f9,0,1,0,1,1,0,1,0,163,57,1,1,1,1,0,0,1,0.798484848,1,0,0,0,0,2,0,1,0,0,0,0.0775,-0.141849406,0,0.228571429,0.307692308,0,上海市
836,c26fd39c60ff3b56eee2,1,0,0,1,1,0,1,0,162,50,1,0,1,1,0,0,1,0.944,0,1,0,0,0,0,1,0,0,0,0,0.11971831,0.483992016,0,0.057142857,0.102564103,0,吉林省
837,9ee841b5f52395831fb0,0,1,0,0,1,0,1,0,165,46,0,1,1,1,0,0,1,0.883948519,0,0,0,0,1,0,1,0,0,0,0,0.002051282,-0.26217927,0,0.028571429,0.102564103,0,浙江省
838,ea5a762ad95a4fe0eb6d,0,1,0,0,1,0,1,0,180,60,1,1,1,1,0,0,0,0.879010123,0,0,0,0,1,2,0,1,0,0,0,0.00610687,-0.26000051,0,0.057142857,0.153846154,0,浙江省
839,dbe8f866f0db3631e2af,0,1,0,0,1,1,0,0,178,65,1,1,0,0,0,1,0,0.829333333,1,0,0,0,0,5,0,1,0,0,0,0.009677419,-0.240468934,0,0.028571429,0.051282051,0.103448276,四川省
840,546f655e7f252c154118,0,1,0,0,1,0,1,0,177,58,1,1,1,1,0,0,0,0.59375,1,0,0,0,0,2,0,1,0,0,0,0.005747126,-0.221358952,0,0,0.153846154,0,江苏省
841,6745716f0400b7db4a11,0,0,1,0,1,0,1,0,175,70,1,1,1,1,0,0,1,0.858666667,0,0,1,0,0,4,0,1,0,0,0,0.001226994,-0.262155431,0,0.228571429,0.256410256,0.206896552,湖北省
842,7ad8349bdaa01fab29fe,0,0,1,1,1,0,1,0,173,65,0,1,1,1,0,0,1,0.893333333,0,0,0,1,0,2,0,0,0,1,0,0.001052632,-0.262217643,0,0.028571429,0.256410256,0,山东省
843,cb02343d0d6fd2dada16,0,1,0,0,1,0,0,1,169,50,0,1,1,1,0,0,0,0.878666667,0,0,0,0,1,2,0,0,0,1,0,0.107407407,-0.088333234,0,0,0.025641026,0.034482759,福建省
844,892db71cf4442a78a83c,0,1,0,0,1,1,0,0,176,67,1,1,1,1,0,0,0,0.828,0,0,0,0,1,5,0,1,0,0,0,0.002654867,-0.262023163,0,0,0.025641026,0.034482759,北京市
845,0ebdd2a1ab896ce7705d,0,0,1,0,1,0,1,0,172,80,0,1,1,0,1,0,0,0.829333333,0,0,0,1,0,3,0,0,0,1,0,0.04172851,1.18E-15,0,0,0.076923077,0,山东省
846,01b4e731e10fd4e82659,1,0,0,1,0,0,1,0,156,44,0,1,1,0,1,0,1,0.893333333,0,0,1,0,0,0,0,0,1,0,0,0.004666667,-0.213118494,0,0,0.205128205,0,贵州省
847,81e83c9744dff69fda9a,0,1,0,1,1,0,1,0,168,65,1,1,1,1,0,0,1,0.902666667,1,0,0,0,0,1,0,1,0,0,0,0.041758242,-0.234458224,0,0.142857143,0.025641026,0,北京市
848,ab5cf6d94f56ea7a500d,1,0,0,0,1,0,1,0,175,78,1,1,1,1,0,0,0,0.917333333,0,0,0,0,0,1,0,1,0,0,0,0.052380952,-0.248998016,0,0.171428571,0.128205128,0,辽宁省
849,9edc5c32b8480615390f,1,0,0,0,1,0,1,0,171,50,0,1,1,0,1,0,1,0.790666667,0,0,1,0,0,0,0,0,1,0,0,0.008450704,-0.260045061,0,0.028571429,0.025641026,0,甘肃省
850,4bc25815921e1722eac4,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.795454545,0,0,0,0,1,2,0,1,0,0,0,0.007692308,-0.258582563,0,0.228571429,0.102564103,0,上海市
851,27a0df53ee355022112c,1,0,0,0,1,0,1,0,173,70,1,1,1,1,0,0,1,0.862666667,1,0,0,0,0,5,0,1,0,0,0,0.012727273,-0.239118183,0,0.057142857,0.230769231,0.310344828,江西省
852,be7945e5a212bf36aa6b,0,1,0,0,1,0,0,1,178,67,1,1,1,1,0,0,0,0.6125,0,0,0,0,1,2,0,1,0,0,0,0.087755102,0.060303689,0,0.142857143,0.358974359,0.034482759,江苏省
853,14f2cd48636d146d7ab4,0,1,0,0,1,0,1,0,178,58,1,1,1,1,0,0,1,0.905333333,0,0,0,0,1,0,1,0,0,0,0,0.006896552,-0.26214212,0,0.171428571,0.076923077,0,北京市
854,2cd13b3913398886504c,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.86,0,0,1,0,0,0,1,0,0,0,0,0.065099458,-0.20204541,0,0.028571429,0.102564103,0,重庆市
855,693dd2c5c469c898b4a2,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.914666667,0,1,0,0,0,3,0,1,0,0,0,0.002,-0.256523191,0,0.371428571,0.41025641,0,山东省
856,eed0ad608d243d87c5c3,0,1,0,1,1,0,1,0,168,60,1,1,1,1,0,0,0,0.926666667,1,0,0,0,0,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.153846154,0,安徽省
857,aa0363bcf69081c81418,0,1,0,0,1,0,1,0,180,70,1,1,1,1,0,0,1,0.888,1,0,0,0,0,4,0,1,0,0,0,0.000833333,-0.262239495,0,0.028571429,0.076923077,0,福建省
858,a37d8d3c1a7afb0aa0b2,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.918666667,0,0,0,0,1,4,0,1,0,0,0,0.175,0.317952463,0,0.085714286,0.333333333,0,四川省
859,4332e1a7ac26a2ccd8e7,0,0,1,1,1,0,1,0,165,53,1,1,1,1,0,0,1,0.894666667,1,0,0,0,0,3,0,1,0,0,0,0.001949318,-0.262161343,0.333333333,0.085714286,0.128205128,0,山东省
