,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
1762,0,1,0,0,1,0,1,0,169,62,1,1,1,1,0,0,1,0.828787879,1,0,0,0,0,4,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.102564103,0.0,3.49126
1763,1,0,0,1,1,0,1,0,163,49,1,1,1,0,1,0,0,0.888,0,0,0,1,0,2,0,1,0,0,0,0.035,-0.246588977,0.0,0.057142857,0.205128205,0.0,3.53428
1764,0,1,0,1,0,0,1,0,167,59,1,1,1,1,0,0,1,0.897333333,0,0,1,0,0,0,1,0,0,0,0,0.21875,-0.016186015,0.0,0.0,0.0,0.0,3.66499
1765,0,1,0,0,1,0,1,0,170,72,0,1,1,1,0,0,0,0.919752593,0,1,0,0,0,5,0,1,0,0,0,0.008888889,-0.236216837,0.0,0.0,0.0,0.0,3.75672
1766,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.933333333,0,0,0,0,0,0,0,0,1,0,0,0.001380262,-0.261963361,0.0,0.085714286,0.358974359,0.0,3.43469
1767,0,1,0,0,0,0,1,0,168,55,0,1,1,1,0,0,1,0.876,1,0,0,0,0,4,0,0,0,1,0,0.000515198,-0.262232963,0.0,0.0,0.025641026,0.0,3.26971
1768,0,0,1,1,1,0,1,0,168,65,1,1,1,1,0,0,1,0.856,1,0,0,0,0,5,0,1,0,0,0,0.11625,-0.098438542,0.0,0.057142857,0.102564103,0.344827586,2.98876
1769,0,0,1,1,1,0,1,0,172,58,1,1,1,1,0,0,0,0.910666667,0,0,0,1,0,3,0,1,0,0,0,0.00120048,-0.258994264,0.0,0.085714286,0.512820513,0.034482759,3.61732
1770,0,0,1,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.854666667,0,0,0,1,0,5,0,1,0,0,0,0.005714286,-0.252896681,0.333333333,0.028571429,0.102564103,0.0,3.43167
1771,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.925333333,1,0,0,0,0,5,0,1,0,0,0,0.001005025,-0.25299809,0.0,0.085714286,0.025641026,0.103448276,3.36125
1772,1,0,0,1,1,0,1,0,180,60,1,1,1,1,0,0,1,0.908,0,1,0,0,0,2,0,1,0,0,0,0.002,-0.256104408,0.0,0.057142857,0.205128205,0.0,3.79136
1773,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.921333333,1,0,0,0,0,2,0,1,0,0,0,0.039252336,-0.196009564,0.0,0.028571429,0.205128205,0.034482759,3.43333
1774,1,0,0,0,1,0,1,0,171,67,1,1,1,0,0,1,0,0.889333333,1,0,0,0,0,1,0,1,0,0,0,0.001129944,-0.246411419,0.0,0.085714286,0.0,0.0,3.57064
1775,0,1,0,0,1,0,1,0,188,83,1,1,1,1,0,0,1,0.904,0,0,0,0,1,0,1,0,0,0,0,0.001589825,-0.203985171,0.0,0.028571429,0.025641026,0.0,3.60728
1776,0,1,0,0,1,0,1,0,177,65,0,1,1,1,0,0,1,0.891356543,1,0,0,0,0,5,0,1,0,0,0,0.002873563,-0.262088706,0.0,0.0,0.051282051,0.24137931,3.70302
1777,1,0,0,0,1,0,1,0,176,67,1,1,1,0,1,0,0,0.833333333,0,0,1,0,0,1,0,1,0,0,0,0.003802281,-0.234183839,0.0,0.0,0.051282051,0.0,3.74559
1778,0,1,0,0,0,0,1,0,171,59,1,1,1,0,1,0,0,0.876,0,0,0,1,0,0,0,0,1,0,0,0.03358209,1.05196958,0.0,0.2,0.128205128,0.0,3.62673
1779,0,1,0,0,1,0,1,0,176,67,0,1,1,0,1,0,0,0.858023704,0,0,1,0,0,5,0,1,0,0,0,0.058823529,-0.182552205,0.0,0.028571429,0.0,0.0,3.58985
1780,0,1,0,1,1,0,1,0,162,54,1,1,1,0,1,0,1,0.848,0,0,0,1,0,0,1,0,0,0,0,0.015625,-0.193700572,0.0,0.142857143,0.076923077,0.0,3.50018
1781,0,0,1,1,1,0,1,0,173,55,1,1,1,1,0,0,0,0.928,0,0,0,0,1,2,0,1,0,0,0,0.009272468,-0.261108229,0.0,0.057142857,0.179487179,0.068965517,3.26828
1782,0,0,1,0,1,0,1,0,183,100,1,1,1,1,0,0,1,0.908,1,0,0,0,0,4,0,1,0,0,0,0.001973684,-0.26221586,0.0,0.057142857,0.384615385,0.0,2.76243
1783,1,0,0,0,1,0,1,0,177,69,0,1,1,1,0,0,1,0.917333333,0,0,0,0,1,0,0,0,1,0,0,0.001966568,-0.259687766,0.333333333,0.0,0.153846154,0.310344828,3.40048
1784,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.784848485,0,1,0,0,0,2,0,1,0,0,0,0.018181818,-0.183722798,0.0,0.085714286,0.230769231,0.0,3.71291
1785,0,0,1,0,1,0,1,0,178,72,0,1,1,1,0,0,1,0.936,0,0,0,0,1,0,1,0,0,0,0,0.001,-0.2611457,0.0,0.0,0.179487179,0.034482759,3.35142
1786,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.921333333,0,0,0,0,0,1,0,1,0,0,0,0.001158749,-0.253777474,0.0,0.028571429,0.051282051,0.068965517,3.92868
1787,1,0,0,0,1,0,1,0,185,70,0,1,1,0,1,0,0,0.865333333,0,0,0,1,0,2,0,1,0,0,0,0.002739726,-0.176488129,0.0,0.057142857,0.153846154,0.0,3.6671
1788,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.922666667,0,0,0,0,0,1,0,1,0,0,0,0.001001001,-0.260063597,0.0,0.028571429,0.102564103,0.103448276,3.5592
1789,1,0,0,0,1,0,1,0,185,66,1,1,1,1,0,0,1,0.884,1,0,0,0,0,5,0,1,0,0,0,0.056057866,-0.226215042,0.0,0.0,0.076923077,0.275862069,3.01911
1790,0,1,0,0,1,0,1,0,176,67,0,0,1,1,0,0,1,0.878666667,0,0,0,0,1,2,0,1,0,0,0,0.001915709,-0.2622067,0.0,0.085714286,0.051282051,0.0,2.77723
1791,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.912,0,0,0,0,0,0,1,0,0,0,0,0.04172851,1.18e-15,0.0,0.057142857,0.179487179,0.0,3.70095
1792,0,1,0,0,1,0,1,0,178,60,1,1,1,1,0,0,0,0.745454545,0,0,0,0,1,4,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.114285714,0.179487179,0.0,3.59994
1793,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.897333333,0,0,1,0,0,0,1,0,0,0,0,0.037777778,-0.172499025,0.0,0.028571429,0.102564103,0.0,3.45027
1794,0,1,0,1,1,0,1,0,160,45,1,1,1,1,0,0,1,0.904,0,0,0,1,0,3,0,1,0,0,0,0.001029866,-0.262185756,0.0,0.057142857,0.205128205,0.0,3.66263
1795,1,0,0,1,1,0,1,0,160,50,1,1,1,1,0,0,0,0.882666667,1,0,0,0,0,0,1,0,0,0,0,0.030201342,0.008207607,0.0,0.0,0.051282051,0.068965517,3.0789
1796,0,0,1,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.892,0,0,0,1,0,0,1,0,0,0,0,0.003322259,-0.262084448,0.0,0.0,0.076923077,0.0,3.63785
1797,0,0,1,0,1,0,1,0,178,63,1,1,1,1,0,0,0,0.897333333,1,0,0,0,0,5,0,1,0,0,0,0.218585005,0.511630461,0.0,0.0,0.025641026,0.0,3.50683
1798,0,0,1,1,1,0,1,0,159,50,1,1,1,1,0,0,0,0.918666667,0,1,0,0,0,0,1,0,0,0,0,0.007744434,-0.26180958,0.0,0.2,0.307692308,0.034482759,3.51009
1799,1,0,0,0,0,0,1,0,175,62,1,1,1,1,0,0,0,0.941333333,0,0,0,0,1,0,1,0,0,0,0,0.000907441,-0.261459242,0.0,0.028571429,0.282051282,0.0,3.51553
1800,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.78030303,0,0,0,1,0,2,0,1,0,0,0,0.027272727,-0.260497944,0.0,0.114285714,0.384615385,0.0,3.67063
1801,0,1,0,1,1,0,1,0,168,56,1,1,1,1,0,0,0,0.913333333,0,1,0,0,0,3,0,1,0,0,0,0.009222661,-0.260995304,0.0,0.171428571,0.461538462,0.034482759,3.80262
1802,0,1,0,1,1,0,1,0,161,54,0,1,1,0,1,0,0,0.870666667,0,0,1,0,0,0,1,0,0,0,0,0.006726457,-0.262139124,0.0,0.114285714,0.076923077,0.0,3.55654
1803,1,0,0,0,1,0,1,0,178,65,1,1,1,1,0,0,0,0.912,0,1,0,0,0,5,0,1,0,0,0,0.0035,-0.262034792,0.0,0.114285714,0.282051282,0.0,3.58409
1804,0,1,0,0,1,0,1,0,180,80,1,1,1,1,0,0,0,0.890666667,0,0,0,0,1,3,0,1,0,0,0,0.001488095,-0.262237637,0.0,0.142857143,0.230769231,0.0,3.7724
1805,0,0,1,1,1,0,1,0,165,47,1,1,1,0,1,0,1,0.927368421,0,0,1,0,0,0,1,0,0,0,0,0.013333333,-0.122412044,0.0,0.028571429,0.025641026,0.0,3.57895
1806,0,1,0,1,1,0,1,0,162,53,1,1,1,0,1,0,1,0.861333333,0,1,0,0,0,0,1,0,0,0,0,0.029411765,-0.244868872,0.0,0.171428571,0.333333333,0.0,3.22891
1807,0,1,0,1,1,0,1,0,162,55,1,1,1,0,1,0,1,0.844,0,0,1,0,0,3,0,1,0,0,0,0.01754386,-0.243234822,0.0,0.085714286,0.41025641,0.0,3.71784
1808,0,1,0,1,1,0,1,0,162,58,1,1,1,0,1,0,0,0.866666667,0,1,0,0,0,1,0,1,0,0,0,0.004115226,-0.262218156,0.0,0.057142857,0.538461538,0.0,3.42618
1809,0,1,0,0,1,1,0,0,176,67,1,1,1,1,0,0,0,0.852,1,0,0,0,0,5,0,1,0,0,0,0.239520958,0.295730393,0.0,0.0,0.051282051,0.068965517,3.5528
1810,0,1,0,1,1,0,1,0,166,58,1,1,1,0,1,0,1,0.602083333,0,0,0,1,0,1,0,1,0,0,0,0.00952381,-0.26224398,0.0,0.028571429,0.358974359,0.0,3.52021
1811,0,1,0,1,1,0,1,0,153,43,0,1,1,1,0,0,1,0.864,0,0,0,1,0,2,0,0,0,1,0,0.001851852,-0.262227092,0.0,0.085714286,0.128205128,0.0,3.71771
1812,1,0,0,0,0,0,1,0,171,60,1,1,1,1,0,0,1,0.893333333,1,0,0,0,0,4,0,1,0,0,0,0.021333333,-0.238349138,0.0,0.028571429,0.128205128,0.068965517,2.95851
1813,0,1,0,0,1,0,1,0,181,69,1,1,1,1,0,0,0,0.87160358,1,0,0,0,0,3,0,1,0,0,0,0.04172851,-0.219529018,0.0,0.028571429,0.128205128,0.172413793,3.20691
1814,0,1,0,0,1,0,1,0,183,80,1,1,1,1,0,0,1,0.914666667,0,1,0,0,0,2,0,1,0,0,0,0.001978239,-0.262151788,0.0,0.142857143,0.333333333,0.0,3.85253
1815,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.88,0,0,0,1,0,2,0,0,0,1,0,0.002521008,-0.260662389,0.0,0.0,0.102564103,0.0,3.38743
1816,0,0,1,0,1,0,1,0,172,66,1,1,1,0,1,0,0,0.874666667,0,0,1,0,0,4,0,1,0,0,0,0.001666667,-0.058121565,0.0,0.114285714,0.205128205,0.103448276,3.77697
1817,1,0,0,0,0,0,1,0,185,80,1,1,1,1,0,0,1,0.925333333,0,1,0,0,0,1,0,1,0,0,0,0.01084991,-0.26202955,0.0,0.085714286,0.179487179,0.0,3.07121
1818,1,0,0,0,1,0,1,0,187,65,1,1,1,1,0,0,0,0.908,0,1,0,0,0,4,0,1,0,0,0,0.001724138,-0.253543071,0.0,0.285714286,0.307692308,0.068965517,3.89095
1819,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.929333333,1,0,0,0,0,5,0,1,0,0,0,0.060190074,-0.0577402,0.0,0.0,0.025641026,0.034482759,3.64822
1820,1,0,0,0,1,1,0,0,180,67,1,1,1,1,0,0,1,0.870666667,1,0,0,0,0,5,0,1,0,0,0,0.543529412,4.650259101,0.0,0.0,0.076923077,0.206896552,3.69571
1821,0,1,0,1,1,0,1,0,155,47,0,1,1,0,1,0,1,0.858024198,0,0,1,0,0,0,1,0,0,0,0,0.013157895,-0.16705702,0.0,0.114285714,0.128205128,0.0,3.71893
1822,1,0,0,0,1,0,1,0,180,85,1,1,1,0,1,0,1,0.849333333,0,0,0,1,0,0,1,0,0,0,0,0.018181818,2.803070324,0.0,0.428571429,0.512820513,0.0,3.48527
1823,0,1,0,1,0,0,1,0,160,64,1,1,1,1,0,0,1,0.9,0,0,1,0,0,0,1,0,0,0,0,0.141666667,0.169409519,0.0,0.171428571,0.076923077,0.0,3.68768
1824,0,0,1,0,1,0,1,0,185,68,1,1,1,1,0,0,1,0.94,0,1,0,0,0,2,0,1,0,0,0,0.000952381,-0.262243019,0.0,0.057142857,0.230769231,0.0,3.70442
1825,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.806060606,0,1,0,0,0,2,0,1,0,0,0,0.003389831,-0.256919303,0.0,0.171428571,0.153846154,0.0,3.79542
1826,0,0,1,0,1,0,1,0,180,74,1,1,1,1,0,0,1,0.902666667,0,0,0,1,0,1,0,1,0,0,0,0.021666667,-0.248020334,0.333333333,0.085714286,0.282051282,0.206896552,3.48291
1827,0,1,0,0,1,0,1,0,167,68,1,1,1,1,0,0,1,0.853333333,0,0,0,0,1,5,0,1,0,0,0,0.102711586,0.053162751,0.0,0.0,0.051282051,0.137931034,3.4381
1828,0,1,0,1,1,0,1,0,168,53,1,1,1,1,0,0,0,0.897333333,0,1,0,0,0,5,0,1,0,0,0,0.04172851,-0.262142517,0.0,0.028571429,0.102564103,0.0,3.54443
1829,0,0,1,0,1,0,1,0,173,58,1,1,1,1,0,0,0,0.912,1,0,0,0,0,0,0,0,1,0,0,0.005818786,-0.261264638,0.0,0.142857143,0.384615385,0.034482759,3.10331
1830,0,1,0,1,1,0,1,0,166,55,1,1,1,0,1,0,0,0.869333333,0,0,1,0,0,0,1,0,0,0,0,0.008333333,-0.182707723,0.0,0.285714286,0.307692308,0.0,3.49412
1832,0,0,1,0,1,0,1,0,175,60,0,1,1,1,0,0,1,0.884,0,0,0,1,0,4,0,0,0,1,0,0.002362205,-0.261972512,0.0,0.0,0.102564103,0.206896552,3.57135
1833,0,1,0,0,1,0,1,0,175,67,1,1,1,1,0,0,1,0.783893086,0,0,0,0,1,5,0,1,0,0,0,0.038626609,-0.19401656,0.0,0.0,0.051282051,0.24137931,3.08357
1834,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.86,0,0,1,0,0,3,0,1,0,0,0,0.007692308,0.086688829,0.0,0.057142857,0.025641026,0.0,3.55157
1835,1,0,0,0,1,0,1,0,175,58,1,1,1,1,0,0,0,0.838666667,1,0,0,0,0,3,0,1,0,0,0,0.000673854,-0.259083463,0.0,0.0,0.205128205,0.0,3.44797
1836,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.862666667,0,0,1,0,0,4,0,1,0,0,0,0.04172851,-0.261357587,0.0,0.085714286,0.051282051,0.0,3.15979
1837,1,0,0,0,1,0,1,0,165,66,1,1,1,1,0,0,0,0.928,1,0,0,0,0,0,1,0,0,0,0,0.003460208,-0.261899514,0.0,0.114285714,0.128205128,0.0,2.38878
1838,0,1,0,0,1,0,1,0,179,70,1,1,1,1,0,0,1,0.60625,1,0,0,0,0,5,0,1,0,0,0,0.156790123,0.02709298,0.0,0.114285714,0.41025641,0.0,3.67908
1840,1,0,0,0,1,0,1,0,182,73,0,1,1,1,0,0,1,0.918666667,0,0,0,0,1,0,0,0,1,0,0,0.000581395,-0.262245863,0.0,0.0,0.153846154,0.24137931,2.20117
1841,0,1,0,0,1,0,1,0,177,52,0,1,1,1,0,0,0,0.906172469,1,0,0,0,0,1,0,1,0,0,0,0.021276596,-0.253096725,0.0,0.0,0.051282051,0.0,3.31075
1842,1,0,0,0,1,0,1,0,175,70,1,1,1,1,0,0,0,0.844,0,0,0,0,1,5,0,1,0,0,0,0.095495495,-0.174219749,0.0,0.028571429,0.025641026,0.103448276,3.64087
1843,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.902666667,0,0,0,0,0,3,0,1,0,0,0,0.001538462,-0.251263176,0.0,0.085714286,0.230769231,0.0,3.57976
1844,0,0,1,1,1,0,1,0,160,51,1,1,1,1,0,0,1,0.86,0,0,1,0,0,5,0,1,0,0,0,0.076785714,-0.19213908,0.0,0.485714286,0.153846154,0.0,3.59541
1845,0,1,0,0,1,0,1,0,170,65,1,1,1,1,0,0,0,0.929333333,0,0,0,0,0,1,0,1,0,0,0,0.044444444,-0.145554714,0.0,0.085714286,0.179487179,0.0,3.71223
1846,0,0,1,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.804,0,0,1,0,0,2,0,1,0,0,0,0.003389831,-0.261245027,0.0,0.085714286,0.025641026,0.0,3.60095
1847,1,0,0,0,1,0,1,0,184,75,1,1,1,1,0,0,1,0.912,0,0,0,0,1,0,1,0,0,0,0,0.013333333,-0.260056502,0.0,0.028571429,0.025641026,0.0,3.54523
1848,0,1,0,0,1,0,1,0,173,67,1,1,1,1,0,0,0,0.579166667,0,0,0,0,1,2,0,1,0,0,0,0.000833333,-0.262232114,0.0,0.028571429,0.41025641,0.0,2.81738
1849,0,1,0,1,1,0,1,0,168,49,1,1,1,0,1,0,1,0.804545455,0,0,1,0,0,2,0,1,0,0,0,0.014705882,-0.244291129,0.0,0.0,0.128205128,0.0,3.73594
1850,1,0,0,1,1,0,1,0,156,62,1,1,1,1,0,0,1,0.850666667,0,0,0,0,0,5,0,1,0,0,0,0.001025641,-0.262185184,0.0,0.057142857,0.128205128,0.0,3.56012
1851,0,0,1,0,1,0,1,0,185,70,0,1,1,1,0,0,0,0.934666667,1,0,0,0,0,5,0,1,0,0,0,0.000720461,-0.262207144,0.0,0.114285714,0.128205128,0.034482759,3.7426
1852,1,0,0,0,1,0,1,0,178,61,0,1,1,1,0,0,1,0.861333333,1,0,0,0,0,4,0,0,0,1,0,0.001834862,-0.262214096,0.0,0.0,0.051282051,0.103448276,3.68792
1853,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.88,0,0,0,0,1,1,0,1,0,0,0,0.076,1.18e-15,0.0,0.085714286,0.102564103,0.034482759,3.67417
1854,0,1,0,0,1,0,1,0,170,63,1,1,1,1,0,0,1,0.901333333,1,0,0,0,0,3,0,1,0,0,0,0.007179487,-0.223209563,0.0,0.028571429,0.282051282,0.0,3.41913
1855,0,0,1,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.873333333,0,0,1,0,0,0,1,0,0,0,0,0.076,1.18e-15,0.0,0.057142857,0.179487179,0.0,3.63714
1856,0,1,0,0,1,0,1,0,185,90,1,1,1,1,0,0,1,0.917283827,1,0,0,0,0,0,1,0,0,0,0,0.118,-0.024328532,0.0,0.085714286,0.230769231,0.0,3.69563
1857,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.888,1,0,0,0,0,5,0,1,0,0,0,0.193464052,0.241596855,0.0,0.0,0.076923077,0.0,3.50466
1858,1,0,0,1,1,0,1,0,164,54,0,0,1,1,0,0,0,0.896,0,0,1,0,0,0,1,0,0,0,0,0.016666667,-0.255243724,0.0,0.0,0.0,0.0,3.40848
1859,1,0,0,1,0,0,1,0,160,60,1,1,1,0,1,0,0,0.778666667,0,0,1,0,0,0,0,0,1,0,0,0.003095975,-0.249522145,0.0,0.114285714,0.256410256,0.0,3.3348
1860,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,0,0.835773086,1,0,0,0,0,5,0,1,0,0,0,0.276094276,0.979830781,0.0,0.0,0.128205128,0.379310345,3.371
1861,0,0,1,0,1,0,1,0,183,69,0,1,1,1,0,0,1,0.912,1,0,0,0,0,1,0,0,0,1,0,0.002345216,-0.262145665,0.0,0.0,0.025641026,0.0,3.41099
1862,1,0,0,1,1,0,1,0,164,50,1,1,1,1,0,0,1,0.909333333,0,0,0,0,1,2,0,1,0,0,0,0.000833333,-0.262225235,0.0,0.057142857,0.153846154,0.034482759,3.439
1863,0,1,0,0,1,0,1,0,172,58,1,1,1,1,0,0,1,0.907406543,0,0,0,0,1,0,1,0,0,0,0,0.008583691,-0.261363602,0.0,0.142857143,0.358974359,0.0,3.79445
1864,0,1,0,1,1,0,1,0,160,45,1,1,1,1,0,0,0,0.913333333,0,1,0,0,0,3,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.114285714,0.230769231,0.0,3.82951
1865,0,0,1,0,1,0,1,0,186,69,1,1,1,0,1,0,0,0.810666667,0,0,0,1,0,4,0,1,0,0,0,0.003333333,-0.250194078,0.0,0.4,0.282051282,0.0,3.78423
1866,0,1,0,0,0,0,1,0,176,67,1,1,1,1,0,0,1,0.88,0,0,0,0,1,2,0,1,0,0,0,0.030769231,-0.173699211,0.0,0.028571429,0.128205128,0.0,3.75773
1867,1,0,0,1,1,0,1,0,166,60,1,1,1,1,0,0,1,0.886666667,0,0,0,0,1,3,0,1,0,0,0,0.000505051,-0.262148378,0.0,0.0,0.076923077,0.034482759,3.53769
1868,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.88,1,0,0,0,0,1,0,1,0,0,0,0.001256281,-0.262194988,0.0,0.0,0.230769231,0.137931034,3.3218
1869,0,0,1,0,1,0,1,0,183,84,1,1,1,1,0,0,1,0.945333333,1,0,0,0,0,0,1,0,0,0,0,0.109090909,0.386797406,0.0,0.028571429,0.256410256,0.0,1.6712
1870,0,1,0,0,1,0,1,0,183,63,1,1,1,1,0,0,1,0.87036963,0,0,0,0,1,5,0,1,0,0,0,0.101604278,-0.069175581,0.0,0.0,0.051282051,0.275862069,3.17518
1871,0,0,1,1,0,0,1,0,164,54,1,1,1,0,1,0,1,0.884,0,0,1,0,0,0,1,0,0,0,0,0.06,3.088406947,0.0,0.114285714,0.076923077,0.0,3.59179
1872,0,0,1,0,1,0,1,0,172,75,1,1,1,1,0,0,1,0.898666667,1,0,0,0,0,1,0,1,0,0,0,0.003273322,-0.259645568,0.0,0.142857143,0.333333333,0.24137931,2.32855
1873,0,1,0,0,1,0,1,0,173,68,1,1,1,1,0,0,0,0.934666667,0,1,0,0,0,3,0,1,0,0,0,0.013333333,-0.262245872,0.0,0.085714286,0.0,0.0,2.85643
1874,0,1,0,0,1,1,0,0,172,61,1,1,1,1,0,0,1,0.904,0,0,0,0,1,0,1,0,0,0,0,0.37,-0.262245872,0.0,0.142857143,0.0,0.0,2.16231
1875,1,0,0,0,1,0,1,0,178,70,0,1,1,1,0,0,1,0.913333333,0,0,0,0,1,1,0,1,0,0,0,0.003539823,-0.260657895,0.0,0.0,0.179487179,0.0,3.66289
1876,0,1,0,0,1,0,1,0,180,75,1,1,1,1,0,0,1,0.894666667,1,0,0,0,0,3,0,1,0,0,0,0.002739726,-0.262164416,0.0,0.2,0.282051282,0.0,3.74692
1877,0,1,0,0,1,0,1,0,187,83,1,1,1,1,0,0,1,0.886666667,0,1,0,0,0,2,0,1,0,0,0,0.06,3.586817574,0.0,0.085714286,0.076923077,0.0,3.28772
1878,0,0,1,1,1,0,1,0,160,56,1,1,1,0,1,0,1,0.844,0,0,1,0,0,3,0,1,0,0,0,0.003968254,-0.253010299,0.0,0.028571429,0.0,0.0,3.73258
1879,1,0,0,0,1,0,1,0,173,71,1,1,1,1,0,0,0,0.912,1,0,0,0,0,4,0,1,0,0,0,0.000672948,-0.261931061,0.0,0.0,0.153846154,0.0,3.49812
1880,1,0,0,1,0,0,1,0,160,55,1,1,1,0,1,0,0,0.869333333,0,0,1,0,0,0,1,0,0,0,0,0.005714286,-0.239866674,0.0,0.085714286,0.076923077,0.0,3.44988
1881,0,1,0,1,1,1,0,0,164,54,1,1,1,1,0,0,0,0.92,0,0,1,0,0,0,1,0,0,0,0,0.473333333,-0.262245872,0.0,0.028571429,0.102564103,0.0,3.45499
1882,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.78030303,0,0,1,0,0,2,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.2,0.179487179,0.0,3.77551
1883,1,0,0,0,1,0,1,0,170,54,1,1,1,0,1,0,1,0.850666667,0,0,0,1,0,0,1,0,0,0,0,0.042857143,-0.257516647,0.0,0.057142857,0.0,0.0,3.56288
1884,1,0,0,0,1,0,1,0,180,88,1,1,1,1,0,0,1,0.890666667,0,0,0,0,1,4,0,1,0,0,0,0.04137931,-0.231494844,0.0,0.085714286,0.179487179,0.310344828,2.92346
1885,1,0,0,0,1,0,1,0,172,65,0,1,1,0,1,0,1,0.844,0,0,0,1,0,2,0,0,0,1,0,0.000903342,-0.262159208,0.0,0.085714286,0.205128205,0.0,3.35086
1886,0,0,1,0,1,0,1,0,183,70,0,1,1,0,1,0,0,0.828,0,1,0,0,0,1,0,1,0,0,0,0.008042895,-0.222628972,0.0,0.0,0.307692308,0.0,3.44347
1887,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.922666667,0,0,0,0,0,0,1,0,0,0,0,0.004048583,-0.262173795,0.0,0.028571429,0.102564103,0.0,3.61797
1888,0,1,0,0,1,0,1,0,179,76,1,1,1,1,0,0,1,0.914666667,1,0,0,0,0,0,1,0,0,0,0,0.307692308,0.535279802,0.0,0.285714286,0.358974359,0.034482759,3.72753
1889,1,0,0,0,1,0,1,0,178,75,1,1,1,0,1,0,0,0.858666667,0,0,0,1,0,0,1,0,0,0,0,0.027124774,-0.256355069,0.0,0.0,0.0,0.0,2.55887
1890,0,1,0,0,1,0,1,0,174,60,1,1,1,1,0,0,0,0.929333333,1,0,0,0,0,0,1,0,0,0,0,0.124,0.664258468,0.0,0.057142857,0.282051282,0.0,3.45777
1891,0,0,1,0,1,0,1,0,168,47,1,1,1,1,0,0,0,0.897333333,1,0,0,0,0,2,0,1,0,0,0,0.102469136,-0.031094419,0.0,0.114285714,0.230769231,0.103448276,3.73576
1892,0,1,0,1,1,0,1,0,160,47,1,1,1,1,0,0,1,0.890666667,1,0,0,0,0,1,0,1,0,0,0,0.038327526,-0.262245872,0.0,0.114285714,0.102564103,0.0,3.5201
1893,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.910666667,1,0,0,0,0,0,0,0,1,0,0,0.036119711,-0.255529661,0.0,0.0,0.076923077,0.034482759,3.68942
1894,1,0,0,0,0,0,1,0,180,65,1,1,1,1,0,0,1,0.932,0,1,0,0,0,1,0,1,0,0,0,0.000841043,-0.262189818,0.0,0.0,0.153846154,0.275862069,3.74481
1895,1,0,0,1,0,1,0,0,164,54,0,1,1,0,1,0,1,0.804,0,1,0,0,0,1,0,1,0,0,0,0.003448276,-0.262245872,0.0,0.0,0.0,0.0,3.20862
1896,0,0,1,1,1,0,1,0,162,60,1,1,1,0,1,0,0,0.810666667,0,0,1,0,0,2,0,1,0,0,0,0.03255814,-0.24976347,0.0,0.028571429,0.128205128,0.0,3.72654
1897,1,0,0,1,0,0,1,0,164,54,1,1,1,0,1,0,1,0.846666667,0,0,1,0,0,0,1,0,0,0,0,0.019920319,-0.248483421,0.0,0.057142857,0.102564103,0.0,3.40092
1898,0,1,0,0,1,0,1,0,176,67,1,0,1,1,0,0,0,0.857333333,0,0,0,0,1,3,0,1,0,0,0,0.000362319,-0.262222316,0.0,0.057142857,0.205128205,0.0,2.60404
